,address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year
333,,"机器学习,算法",成都,多点生活（中国）网络科技有限公司,本科,"电子商务,O2O","['大数据', '算法', '数据挖掘', '数据分析']","['技能培训', '年底双薪', '节日礼物', '绩效奖金']","
职位描述：

岗位职责
1、负责并参与数据领域相关系统架构设计、重构、优化，根据业务规划制订技术实现方案，侧重于数据画像、个性化推荐、精准营销、用户行为分析等相关方向；
2、负责分析交易数据、用户行为数据、以及相关行业数据，探索数据应用价值。
岗位要求
1、本科及以上学历，统计、应用数学、计算机等专业背景
2、 熟悉机器学习、深度学习和数据挖掘等常见算法，如GBDT、SVM、DNN等，了解传统机器学习与深度学习最新技术趋势，并能根据实际业务问题选择合适的模型和算法;
3、 熟练使用R，Python等语言进行数据分析和模型开发；
4、 熟悉Hadoop/Spark等大数据平台优先；
5、 具有良好的数据敏感度，具备从数据当中学习、分析和解决问题的能力，思维清晰；
 加分项
1、具备大型互联网、分布式、电商系统研发经验
2、具备用户增长等相关实际经验
 

",机器学习算法工程师,15k-30k,500-2000人,B轮,3-5年
334,,"大平台,带薪年假,六险一金,免费班车",北京,微梦创科网络科技（中国）有限公司,本科,移动互联网,[],"['年底双薪', '专项奖金', '股票期权', '五险一金']","
职位描述：

岗位职责
1.     负责大规模机器学习平台/深度学习平台的架构设计、工程实施、及优化；
2.     利用各种海量数据及行为日志，以目标及效果为导向，搭建在线/离线模型及策略系统，支撑基础算法工作的应用落地；
3.     阶段性优化升级机器学习平台，保证稳定性及系统扩展能力。。
岗位要求
1.     计算机相关专业，本科或以上学历；
2.     至少掌握一门主流的编程语言，如Java、Python、C++、Go等，熟悉Linux开发环境；
3.     熟悉Docker/Docker-compose；
4.     了解现有的机器学习或分布式平台框架，能够根据业务需求，设计开发相应的平台架构；
5.     有较强的工程能力，能积极主动的完成各种工程任务。
优先条件
1.     具有Docker等容器开发运维经验；
2.     具有Hadoop、Spark、Storm等分布式框架开发经验；
3.     熟悉深度学习框架，如TensorFlow、DL4J、Caffe、scikit-learn等。

",机器学习平台工程研发工程师,15k-30k,2000人以上,上市公司,不限
335,,14薪 六险一金,北京,北京闲徕互娱网络科技有限公司,本科,移动互联网,[],"['年底双薪', '股票期权', '带薪年假', '专项奖金']","
职位描述：

岗位职责; 
1、结合现有产品形态，用户数据，应用AI, ML技术解决业务问题，如趋势预测，智能推荐，智能运营等； 
2、参与公司核心场景下大数据的机器学习、人工智能方向的技术方案架构与研发； 
3、负责算法的工程化、产品化工作。

岗位要求： 
1、熟悉常用的机器学习算法和工具（包括但不限于 LR，NBC，DT，RF，KNN，SVM，K-means等），了解深度学习算法，并有较强的动手实现能力；
2、有两年以上大数据挖掘、分析经验，有成功的趋势预测，智能推荐项目经验优先；
3、具备完成特征工程、算法建模、效果评估及深度优化等整流程工作的能力；
4、具有优秀的分析和解决实际问题的能力和态度，良好的团队意识和协作精神。

",机器学习算法工程师,20k-40k,500-2000人,不需要融资,3-5年
336,"['西北旺', '上地', '马连洼']","股权激励,顶尖团队",北京,爱笔（北京）智能科技有限公司,硕士,"移动互联网,企业服务",[],"['国际化团队', '计算机视觉', '语音识别', '自然语言理解']",null,机器学习算法工程师 -推荐算法,15k-25k,150-500人,A轮,应届毕业生
337,,五险一金 发展空间大 带薪年假,武汉,东莞正扬电子机械有限公司武汉研发中心,本科,"硬件,人工智能","['汽车', '人工智能', '图像处理', '深度学习']",[],null,机器学习算法工程师,10k-20k,15-50人,不需要融资,1-3年
338,"['西三旗', '上地', '清河']","战略业务,重点业务,足够空间,薪酬领先",北京,北京小米科技有限责任公司,硕士,移动互联网,[],"['快速成长', '免费班车', '扁平管理', '技能培训']","
职位描述：

岗位职责：
1、负责小米内容生态建设,分析提取蜘蛛抓取数据，建立内容生态。
任职要求：
1、统招本科及以上学历，3年以上数据相关经验；
2、熟悉Linux系统，掌握C++ java Python等语言；
3、熟悉html,dom树，xpath,css等，了解webkit内核，熟悉网页信息抽取技术，有大规模网页信息抽取经验优先;
4、熟悉新闻识别，抽取，分类，肖重，质量判别，标签提取等相关技术;
5、了解svm，cnn，lstm等机器学习技术，有work2vec，fasttext等相关使用经验优先。

",高级机器学习算法工程师,30k-50k,2000人以上,D轮及以上,3-5年
339,['城隍庙'],"五险一金,上升空间,扁平管理",上海,北京美至网络科技有限公司,不限,"移动互联网,O2O",[],"['年底双薪', '节日礼物', '技能培训', '绩效奖金']","
职位描述：

【工作职责】:
1. 负责公司推荐引擎中离线推荐召回、近线流式学习与在线实时排序等各类算法的研究和实现;
2. 参与研发大规模分布式机器学习平台, 在大规模特征提取与数据并行训练等方面推进产品研发;
3. 针对公司客户不同营销场景中的实际问题, 结合业务目标设计模型优化目标, 基于各类结构与非结构化数据进行分析、预处理与建模;
4. 参与公司各AI项目的数据探查, 数据处理, 特征工程与模型训练及评估工作.
其它要求
【任职要求】:
1. 计算机、数学、物理、自动化专业, 硕士及以上学历;
2. 熟悉Python或Java等主流编程语言, 具有大型项目系统开发及实施经验;
3. 较强的数据分析能力, 动手能力强, 对算法研究有极大热情, 具备良好的文献学习能力;
4. 熟悉机器学习的经典算法及其数学原理, 熟悉主流神经网络的模型结构与优化理论;
5. 熟悉推荐, 搜索, 广告领域相关算法者优先;
6. 对大规模机器学习, 深度学习, 分布式计算具有实践经验者优先.
【其它】:
⁃ 产品方向: 企业级人工智能精准营销系统
⁃ 生产工具: 15” MacBook Pro with 16G RAM

",机器学习算法工程师,15k-30k,50-150人,A轮,3-5年
340,,"过节费,年终奖金,年度旅游,健身房",北京,竞技世界（北京）网络技术有限公司,本科,"移动互联网,游戏",[],"['节日礼物', '技能培训', '年底双薪', '年度旅游']","
职位描述：


岗位职责：1、负责金融风控、用户社交关系挖掘、图像语音文本识别、知识图谱、用户特征挖掘、用户游戏技能识别等方向的机器学习课题的解决，以及实时数据分析建模； 2、负责对应领域中课题的机器学习建模和实时分析建模；3、负责推进机器学习平台框架建设；4、快速跟进最新有效的机器学习技术（包括深度学习），并将这些技术实践到建模中。任职要求：1、数学、计算机专业硕士以上学历；2、熟练掌握Python/R/Java编程，有软件工程能力。3、熟练掌握主流大数据处理技术(hadoop、spark等)；4、精通常规机器学习技术（聚类、分类、关联、预测等等）；5、掌握深度学习几大常用算法或其改进版（CNN，LSTM，RBM等）；6、掌握主流深度学习框架（TensorFlow、caffe等）；7、2年以上机器学习相关工作经验；8、有好奇心、有创新思路、逻辑思维强；9、有很强的学习能力，对新技术持续不断的兴趣，及很强的应用实践能力。

",机器学习算法工程师,25k-40k,500-2000人,不需要融资,3-5年
341,"['北京大学', '中关村', '苏州街']","大平台,新领域,大咖多",北京,腾讯科技（深圳）有限公司,本科,"移动互联网 ,游戏",[],"['免费班车', '成长空间', '年度旅游', '岗位晋升']","
职位描述：


工作职责：
负责腾讯翻译的机器学习、训练平台研发以及算法研究，并推动机器学习在腾讯翻译里的应用。
   


工作要求：
3年以上机器学习开发经验；
人工智能、深度学习、模式识别、机器学习相关领域工作经验两年以上 ；
熟悉caffe、torch、theano和tensorflow等深度学习框架者优先；
对NLP领域的机器学习有研究者优先；
有对抗生成网路经验的人优先。
   


",23048-翻译君机器学习高级工程师（北京）,18k-36k,2000人以上,上市公司,3-5年
342,"['科技园', '深圳湾', '南山医院']","物联网,人工智能,下午茶,团队氛围",深圳,深圳和而泰智能控制股份有限公司,硕士,移动互联网,[],"['绩效奖金', '年终分红', '股票期权', '专项奖金']","
职位描述：

岗位职责：
1) 基于用户家庭场景数据，包括各类智能设备、传感器和外部数据，通过机器学习技术主动学习用户偏好并推荐合适的设备动作
2) 配合AI产品经理完成需求评估、数据采集、模型优化及模型上线工作
任职要求：
1) 国内211/985或国外知名院校计算机、软件工程、数学或信号处理专业硕士毕业，3年以上机器学习项目实际经验
2) 良好的数学基础、机器学习算法基础，对特征设计、模型选择、参数调优有良好的能力；熟悉lr/svm/boosting/cnn/lstm等方法 
3) 能够熟练使用Scikit-Learn、Pandas、Numpy、Tensorflow等框架，能使用Python, C/C++实现相关算法
4) 有一定的产品思维，需要深入了解家庭场景，根据产品需求及当前可用的数据设计损失函数
5) 良好的团队合作意识、沟通能力
6) 有智能家居、物联网从业经验者优先
说明：
1）名校相关专业的博士或者有业界知名AI公司工作经验的硕士，薪资不设上限，具体面谈
2）少量初中级职位开放

",和而泰 419 Lab 机器学习高级工程师,25k-50k,2000人以上,上市公司,3-5年
343,"['朝阳公园', '亮马桥']",弹性工作,北京,OPPO广东移动通信有限公司,本科,移动互联网,['移动互联网'],"['丰厚年终', '扁平管理', '追求极致', '本分']","
职位描述：

        岗位职责:

职位描述：1、机器学习框架的开发和优化2、为系统设计和实现合理的在线和离线架构，优化前后端性能，配合业务迭代开发职位要求：1、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力；2、优秀的分析问题和解决问题能力，对解决具有挑战性问题充满激情；2、掌握分布式系统原理，有实际的分布式系统或应用开发经验3、熟悉各类机器学习算法，熟悉Tensorflow, Caffe, MxNet或其它机器学习框架有以下相关经验者优先： 1）从事过大规模分布式系统，如云计算，机器学习系统的开发和运维2）了解或者使用过Parameter Server

",高级机器学习平台工程师1888,30k-50k,2000人以上,不需要融资,3-5年
344,,"硅谷文化,牛人带队",北京,北京比图科技有限公司,本科,"移动互联网,文化娱乐","['视频', '算法', '机器学习', '数据挖掘']","['股票期权', '带薪年假', '移民美国']","
职位描述：

工作职责：
负责推荐系统架构搭建和维护
负责推荐系统模型训练和优化
职位要求：
3 年以上的推荐系统、推荐排序相关工作经验
熟悉掌握 Scala、Python 等语言
熟悉推荐系统、数据挖掘、机器学习等常用算法
熟悉 Spark ML、XGBoost、Tensorflow、Keras、Theano、Caffe 等优先
熟悉 AWS、S3、Redshift 等优先
视频推荐相关经验者优先
我们能提供什么？
有竞争力的薪资和期权
每年至少一次硅谷出差
弹性工作制，没有 996
公司鼓励参加且报销各种技术会议
牛人带队：毕业于 MIT 且爱好中文的 CTO：Marios
我们的前技术 VP 陈天专门撰写过一篇招聘推荐算法工程师的文章，里面详细阐述了这个职位在 TubiTV 的价值、挑战和成长空间：https://zhuanlan.zhihu.com/p/26294476。

",高级机器学习工程师,30k-50k,50-150人,C轮,3-5年
345,,六险一金，弹性工作，免费三餐，租房补贴,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、负责字节跳动风控机器学习系统开发，包括任务流调度，机器学习系统管理和运维，机器学习算法部署、模型在线服务等；
2、为系统设计和实现合理的在线和离线架构，优化前后端性能，配合产品迭代开发；

职位要求：
1、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力；
2、优秀的分析问题和解决问题能力，对解决具有挑战性问题充满激情；
3、掌握分布式系统原理，有实际的分布式系统或应用开发经验；
4、熟悉各类机器学习算法，熟悉Tensorflow, Caffe, MxNet或其它机器学习框架；
5、有以下相关经验者优先： 从事过大规模分布式系统，如云计算，机器学习系统的开发和运维。
        
",机器学习平台研发工程师-反作弊,30k-60k,2000人以上,C轮,3-5年
346,,"顶尖大牛,成长机会,商业资源多,环境棒",北京,创新奇智（北京）科技有限公司,硕士,移动互联网,[],"['绩效奖金', '带薪年假', '通讯津贴', '年终分红']","
职位描述：

职位描述：        1.机器学习/数据挖掘等AI相关的算法研发；        2.算法相关的代码库、工具库的封装和发布；        3.AI相关算法的性能优化、工程环境部署；        4.参与搭建和实现分布式深度学习集群。         任职要求：        1.本科及以上学历，计算机/信息科学/软件/电子工程/应用数学等相关专业优先；        2.熟练掌握机器学习相关的理论知识和实践技能；        3.熟悉CNN、RNN、LSTM等典型深度学习模型的使用场景和使用方法；        4.熟悉TensorFlow、Caffe、MXNet等主流深度学习框架中的一种或多种；        5.拥有扎实的数学和编程功力。    

",机器学习算法高级工程师,30k-50k,150-500人,A轮,1-3年
347,"['黄村', '东圃']",五险一金、餐补交补、节日福利、年度旅游,广州,北京传智播客教育科技有限公司,本科,教育,[],"['技能培训', '绩效奖金', '年度旅游', '岗位晋升']","
职位描述：

岗位职责：
1、负责基于Python数据分析和机器学习的研究工作
2、负责基于Python数据分析和机器学习的授课教学工作；
3、负责基于Python数据分析和机器学习的课程案例制作和教学文档编写；

任职要求：
1、熟练掌握Python语言，掌握Python 3.x新特性，熟练掌握第三方款框架，具有数据工程领域开发经验；
2、拥有数据分析建模理论、熟悉数据分析建模过程；
3、熟练掌握NumPy和SciPy科学计算工具的使用；
4、熟练掌握Pandas数据分析工具的使用
5、熟练掌握Matplotlib和Seaborn等数据可视化工具，掌握Bokeh交互式数据可视化者优先；
6、熟练掌握NLTK、Jieba等文本数据分析工具，以及对数据进行情感分析和分类；
7、掌握图像数据处理及分析，以及常用的图像特征描述；
8、掌握常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等）；
9、扎实的计算机基本功及数学基础
10、具备教育情怀，对教育事业具有奉献精神.
11、表达能力优秀，能使用清晰明了、通俗易懂的方式向受众阐述观点。

【丰厚的福利待遇】
1、【工作时间】 五天8小时工作制，周末双休；
2、【五险一金】 入职缴纳社保、住房公积金、意外险；
3、【生活补贴】 提供餐补、交通补；
4、【假期福利】 享受国家规定的节假日及带薪假期（年假、婚假、产假等）；
5、【节日福利】 节日礼品、员工生日礼物、父母节大礼包（关怀员工家人）；
6、【温馨福利】 年度体检、集体旅游；
7、【团队活动】 每月生日会、部门聚餐、轰趴等团建项目；
8、【员工奖励】 设有优秀员工奖、优秀团队奖等各种奖励机制；

",Python数据分析及机器学习讲师,25k-45k,500-2000人,C轮,5-10年
348,"['南油', '后海', '科技园']",大平台、工作环境好、福利待遇好,深圳,腾讯科技（深圳）有限公司,硕士,"移动互联网 ,游戏",[],"['免费班车', '成长空间', '年度旅游', '岗位晋升']","
职位描述：

岗位职责：
机器学习平台组为腾讯广告部提供完整的深度学习推荐类任务的训练，预测服务
  1. 为业务方提供灵活，功能丰富的训练框架，可以自动分配资源，并能高效地训练模型
  2. 协助业务解决推荐算法中遇到的问题，比如微信朋友圈转化率预估问题
  3. 调研深度学习算法，结合业务解决实际问题，比如使用推荐中使用图像数据
  4. 模型自动部署，提供预测服务
任职要求：
  1. 机器学习相关方向硕士以上学历，对机器学习技术有强烈的热情，具备相应的数学功底；
  2. 有扎实的编程功底，掌握算法/数据结构等基本知识，能熟练使用C/C++/Java/Python中至少一门语言，熟悉linux开发环境
  3. 能主动思考，解决问题；有良好的团队合作意识，有责任感
  4. 有推荐系统，图像处理，大规模机器学习系统开发等工作经验优先，有tensorflow pytorch实践经验优先，有相关论文发表优先

",腾讯广告机器学习平台研究员（研发中心-深圳）,20k-40k,2000人以上,上市公司,3-5年
349,['大学城'],"待遇优,福利全,领导好,环境赞",广州,广州市讯码通讯科技有限公司,硕士,"移动互联网,生活服务",[],"['13-15薪', '七险一金', '午餐补助', '年度旅游']","
职位描述：

岗位职责：
1、针对室内场景,设计并实现手势识别和控制算法；
2、针对室内场景,设计并实现人体语义分割,姿态识别,动作相似度匹配算法；
3、 针对嵌入式设备, 优化算法和模型。

任职资格：
1、 硕士及以上学历，计算机、自动化、电子信息、通信工程等相关专业；
2、1年以上相关经验，熟悉常用的图像处理算法原理及应用，有人工智能、深度学习相关项目经验；
3、有体感类相关产品开发经验优先；
4、有深度学习模型开发经验，实现过DNN、LSTM、CNN等神经网络者优先；
5、扎实的C/C++、Python 编程基础，熟悉OpenCV、OpenCL，熟悉Linux平台。

",机器学习算法工程师,13k-25k,150-500人,A轮,1-3年
350,"['仓前', '仓前']","大牛多,安全算法,全员持股,前景好",杭州,杭州默安科技有限公司,本科,信息安全,[],"['年底双薪', '带薪年假', '定期体检', '股票期权']","
职位描述：

1. 计算机专业大三在读or研究生研二优秀在读学生
2. 熟悉深度学习算法及常用机器学习算法；
3. 理解深度学习/统计机器学习/最优化理论,并且在图像、文本领域上有一定经验；
4. 掌握文本挖掘、数据挖掘、自然语言识别、NLP等知识；
5. 熟悉C++/Python，熟悉Linux工作环境。
有以下经验者优先：
- 有分布式算法、GPU、PS等平台上开发经验
- 熟悉Hadoop、Spark框架

",机器学习算法实习生,4k-6k,150-500人,A轮,应届毕业生
351,,高端技术氛围,北京,青松智慧（北京）科技有限公司,本科,"移动互联网,企业服务",[],"['股票期权', '带薪年假', '年度旅游', '扁平管理']","
职位描述：

工作职责:

- 负责结合机器学习解决安全领域的实际业务问题，研发大数据安全产品；
- 负责构建不同场景的样本分析、算法优选、模型评估，利用机器学习结果协助构建分析模型，维护和优化现有模型；
- 负责构建并完善现有安全产品的机器学习能力，优化其准确率和召回率；
- 探索机器学习，深度学习、增强学习等技术在安全业务中的应用方向。

任职资格:

- 计算机相关专业本科及以上学历，三年以上工作经验；
- 扎实的算法、数学基础，熟悉机器学习经典分类、聚类、回归、降维等算法与模型，如SVM、Logistic回归、K-Means、PCA、随机森林等;
- 熟练使用Python，有良好的代码习惯，熟悉Linux开发环境，熟悉numpy、scipy、sklearn和matplotlib等相关库；
- 熟悉机器学习技术应用于实际问题的完整流程，至少有一个相关机器学习项目经验；
- 熟悉大数据处理技术，有使用Hadoop、Spark、Hive、ES等工具对数据进行处理的经验；
- 熟悉深度学习原理，有使用Tensorflow、Caffe、PyTorch和MXNet等其中之一框架进行模型开发、训练、优化、服务部署的经验；
- 有良好的逻辑思维能力，较强的学习能力，有热情了解和尝试新的算法和架构；
- 有良好的沟通和协作能力。

加分项目：

- 从事过大规模分布式系统者优先，如云计算，机器学习系统的开发、优化、部署、运维；
- 熟悉UEBA、SIEM者优先；
- 有信息安全，网络安全相关经验者优先。

",高级机器学习研发工程师,25k-50k,15-50人,B轮,3-5年
352,"['魏公村', '中关村', '苏州桥']",真实数据解决教育领域里面的真实问题。,北京,北京外研在线教育科技有限公司,硕士,"移动互联网,教育","['教育', '人工智能', '机器学习', '深度学习', '算法']",[],"
职位描述：

简述：

外研在线致力于通过创新教育技术、产品和内容，帮助外语学习者更高效地学习、掌握外语，协助外语教师更好地掌握学习状况、因材施教，为外语教育研究学者提供教学研究的数据和工具，推动外语教学方法和理论的发展。
外研在线和外语教育行业的专家、学者以及一线教师一起紧密合作，基于外研在线的教育数据平台，使用大量真实的教学数据，结合教育理论与最新的数据挖掘和机器学习模型及算法，探索和研发个性化、自适应学习和自动评测等创新产品。

职位职责：

设计、建立和优化外语学习和测评模型；
与教育专家和外语教师合作，对研究内容和方法提出建议；
设计实现研究相关的算法和模型；
设计数据驱动产品技术方案，负责模型和算法的工程化实现；
对模型和算法性能指标负责。

职位要求：

硕士以上学历，应用数学、机器学习、计算语言学等相关专业优先，2年以上相关工作经验；
熟练使用Python编程语言，以及numpy、scipy、pandas、matplotlib、t-SNE等库；
熟练掌握常用统计、挖掘和机器学习算法原理；
熟练使用常用机器学习开源框架和库，如：scikit-learn，TensorFlow等；
熟练掌握NLP相关算法和实现；
熟悉MySQL、PostgreSQL、NoSQL等数据库；
熟悉分布式存储和计算框架，如：Hadoop、Spark等及其相关开源项目和工具；
具有快速学习能力和分析解决问题的能力，责任心强；
英文阅读理解能力强，能够快速阅读和掌握相关英文论文。

",算法工程师机器学习方向,25k-40k,150-500人,未融资,3-5年
353,"['亚运村', '大屯', '奥运村']","成长空间,成长空间",北京,北京京东世纪贸易有限公司,本科,"电子商务,数据服务","['物流', '数据挖掘']","['五险一金', '带薪年假', '免费班车', '定期体检']",null,机器学习实验室招聘,30k-60k,2000人以上,上市公司,1-3年
354,"['双井', '百子湾', 'CBD']","行业独角兽,快速发展,免费午餐,期权激励",北京,北京蓝城兄弟信息技术有限公司,硕士,"移动互联网,社交网络","['电商', '算法', '数据挖掘']","['股票期权', '五险一金', '带薪年假', '节日礼物']",null,推荐／机器学习算法工程师,25k-50k,150-500人,D轮及以上,不限
355,,"员工持股,行业前景好,人工智能,新零售",北京,北京盛泰华夏科技有限公司,硕士,移动互联网,[],"['年终分红', '绩效奖金', '带薪年假', '弹性工作']","
职位描述：

要求：1、具有创业精神，端正的工作态度、良好的沟通能力、超强的学习能力、愿意接受挑战和承受工作压力要求；2、具备扎实的计算机及相关专业背景，硕士及以上学位；3、熟悉并应用多种模式识别及人工智能相关技术典型算法；4、具有相关应用背景者优先；5、具有三年以上相关算法研究经验；6、熟悉至少两种深度学习框架；7、具有钻研和创造力，能够通过阅读论文学习最新算法和理论；8、在CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等相关顶级学术会议期刊发表过相关论文者优先。职责：1.研究深度学习（包括各种神经网络结构与应用）或模式识别中核心算法；2.将上述核心算法应用到家装搭配中；3.针对应用场景进行优化和定制；4.编写相关算法分析和优化报告。

",资深机器学习算法研究员,35k-55k,50-150人,A轮,5-10年
356,"['后海', '深圳湾', '科技园', '后海', '深圳湾', '科技园']",亿级用户 给力薪酬 高速发展,深圳,OPPO广东移动通信有限公司,本科,移动互联网,"['广告营销', '大数据', '算法', '数据挖掘']","['丰厚年终', '扁平管理', '追求极致', '本分']",null,高级机器学习算法工程师,20k-35k,2000人以上,不需要融资,3-5年
357,,"提供培训,参加AI,机器学习",杭州,上海日泽信息科技有限公司,本科,"移动互联网,数据服务",['教育'],"['弹性工作', '技能培训', '开诚布公', '做你感兴趣的']","
职位描述：

工作职责：

• 教授初高中学生以人工智能为主题的STEM及商业应用课程，成为科目所在领域的专家
     
• 将设计思维原则和一套内部开发的专有教学方法应用于不同年龄组学生的课堂和在线教学

• 与课程产品团队和营销团队合作，优化课程体系与教学内容

○开发创新、实用的教学方法及教学工具

任职要求

• 必备项
 ○师范类学校、综合性大学中科学与工程专业、社会科学专业（心理学，政治学，工商管理等）本科学历，辅修过计算机科学或数学等相关课程

○具有较好的演讲能力，能够清晰阐明主题，并予以扩展

○具有较高的英文及普通话水平

○对STEM领域主题具有较强兴趣，能够以通俗易懂的语言与外行和儿童谈论技术及商业趋势

○能够将抽象、复杂的概念转化为具象、通俗的内容

• 加分项
○具有较好的儿童心理知识与掌控课堂秩序的能力

○具有较强的学习兴趣及指导其他团队成员的兴趣

○一年以上K-12学校课堂教学经验及直接领导的推荐信

○ 性格外向活跃，受儿童喜爱

注：本岗位为全国招募，面试可以以电话或者线上方式，当然也欢迎线下来面试。

",少儿机器学习讲师（全国招募）,5k-10k,15-50人,未融资,1-3年
358,"['北京大学', '颐和园', '中关村']","平台背景好,薪资高",北京,北京名仕犬业有限公司,硕士,"移动互联网,电子商务","['大数据', '移动互联网', '数据挖掘', '数据分析', '算法']",[],"
职位描述：

工作职责：
1. 机器学习/数据挖掘等 AI 相关的算法研发；
2. 算法相关的代码库、工具库的封装和发布；
3. AI 相关算法的性能优化、工程环境部署；
4. 参与搭建和实现分布式深度学习集群。
任职要求：
1. 硕士及以上学历，计算机/信息科学/软件/电子工程/应用数学等相关专业优先；
2. 年龄35 周岁以内，博士可以适当放宽。
3. 熟练掌握机器学习相关的理论知识和实践技能；
4. 熟悉 CNN、RNN、LSTM 等典型深度学习模型的使用场景和使用方法；
5. 熟悉 TensorFlow、Caffe、MXNet 等主流深度学习框架中的一种或多种；
6. 拥有扎实的数学和编程功力。

",机器学习算法工程师,20k-40k,15-50人,未融资,1-3年
359,['四平路'],福利好，工程师文化,上海,溪集（上海）信息科技有限公司,不限,"移动互联网,社交网络","['新零售', '音乐', '深度学习', '算法', '计算机视觉']","['年底双薪', '年终分红', '股票期权', '交通补助']","
职位描述：

任职要求：1. 学历与专业不限，《极客》2. 拥有3年以上的机器学习算法研发经验；3. 熟悉掌握 Spark/Hadoop 优先，熟悉Deep Learning及掌握TensorFlow，Caffe，Pytorch等其一者优先。4. 掌握常用推荐算法，包括SVD/协同过滤等。熟练使用常用机器学习算法，如逻辑回归/贝叶斯网络/决策树/随机森林/GBDT/支持向量机。了解算法原理者优先。5. 具有优秀的逻辑思维能力，对解决挑战性问题充满热情，善于分析/解决问题。岗位职责：1. 结合业务场景，对海量用户行为数据进行深度数据分析与统计，挖掘用户行为模式，为运营决策提供数据支持。2. 基于采集数据、用户基础属性数据、用户行为数据等建立并持续优化用户标签体系与用户画像模型。3. 负责基于机器学习算法，进行标签挖掘，特征开发，用户分类，表示学习。4. 其他数据挖掘算法优化和实现。

",机器学习算法工程师,20k-38k,15-50人,未融资,3-5年
360,,六险一金，免费三餐，租房补贴,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、AML: Applied Machine Learning
2、参与大规模机器学习平台的研发和维护， 提供覆盖全球的高可靠服务
3、参与模型训练，模型服务，样本管理，资源调度等机器学习相关问题的开发

职位要求：
1、扎实的编程基础，熟练掌握 C/C++, Python 语言
2、参与过大规模分布式系统的开发和维护
3、熟悉操作系统和计算机体系结构
4、具有独立解决问题的能力，良好的团队合作意识和沟通能力

加分项：
1、熟悉至少一种主流深度学习编程框架（TensorFlow/Caffe/MXNet），熟悉其底层架构和实现机制
2、熟悉深度学习算法（CNN/RNN/LSTM/VAE等)
3、有过开源社区经历
        
",AML机器学习平台研发工程师,25k-50k,2000人以上,C轮,3-5年
361,,环境优越,深圳,OPPO广东移动通信有限公司,本科,移动互联网,"['电商', 'NLP', '机器学习']","['丰厚年终', '扁平管理', '追求极致', '本分']","
职位描述：

职位描述：
1.  负责参与OPPO广告系统排序算法、个性化推荐、数据化运营等技术方向的研究
2.  负责广告检索、排序、触发算法研究及实现
3.  广告大数据挖掘及大规模机器学习算法平台实现
4.  负责用户画像、广告理解及用户体验建模
岗位要求：
1． 熟悉 Linux 开发环境，精通 C/C++或Java，熟悉 Python
2． 熟悉海量数据处理及分布式系统，如Hadoop、Spark
3． 有NLP、机器学习（如LR、GBDT 、DNN、在线学习等）知识背景
4． 有计算广告、推荐系统、搜索引擎开发经验者优先
5． 优秀的团队合作意识及分析问题、解决问题能力
6． 本科及以上学历，硕士、博士优先

",高级机器学习算法工程师,20k-40k,2000人以上,不需要融资,3-5年
